frame_number,frame_path,game_time,period,play_clock,imputed_game_time,imputed_period,imputed_play_clock,original_game_time,original_period,original_play_clock,imputation_confidence,imputation_method,imputation_timestamp
1225,data/frames/game_6/frame_001225.jpg,11:08,2ND,23,False,False,False,11:08,2ND,23,0.00,,2025-11-13 21:45:30.755446
1226,data/frames/game_6/frame_001226.jpg,11:08,2ND,22,False,False,False,11:08,2ND,22,0.00,,2025-11-13 21:45:30.755446
1227,data/frames/game_6/frame_001227.jpg,11:08,2ND,22,False,False,False,11:08,2ND,22,0.00,,2025-11-13 21:45:30.755446
1228,data/frames/game_6/frame_001228.jpg,11:08,2ND,21,False,False,False,11:08,2ND,21,0.00,,2025-11-13 21:45:30.755446
1229,data/frames/game_6/frame_001229.jpg,11:08,2ND,21,False,False,False,11:08,2ND,21,0.00,,2025-11-13 21:45:30.755446
1230,data/frames/game_6/frame_001230.jpg,11:08,2ND,20,False,False,False,11:08,2ND,20,0.00,,2025-11-13 21:45:30.755446
1231,data/frames/game_6/frame_001231.jpg,11:08,2ND,20,False,False,False,11:08,2ND,20,0.00,,2025-11-13 21:45:30.755446
1232,data/frames/game_6/frame_001232.jpg,11:08,2ND,19,False,False,False,11:08,2ND,19,0.00,,2025-11-13 21:45:30.755446
1233,data/frames/game_6/frame_001233.jpg,11:08,2ND,19,True,False,False,01:08,2ND,19,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1234,data/frames/game_6/frame_001234.jpg,11:08,2ND,18,False,False,False,11:08,2ND,18,0.00,,2025-11-13 21:45:30.755446
1235,data/frames/game_6/frame_001235.jpg,11:08,2ND,18,False,False,False,11:08,2ND,18,0.00,,2025-11-13 21:45:30.755446
1236,data/frames/game_6/frame_001236.jpg,11:08,2ND,17,True,False,False,01:08,2ND,17,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1237,data/frames/game_6/frame_001237.jpg,11:08,2ND,17,True,False,False,01:08,2ND,17,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1238,data/frames/game_6/frame_001238.jpg,11:08,2ND,16,True,False,False,01:08,2ND,16,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1239,data/frames/game_6/frame_001239.jpg,11:08,2ND,16,False,False,False,11:08,2ND,16,0.00,,2025-11-13 21:45:30.755446
1240,data/frames/game_6/frame_001240.jpg,11:08,2ND,15,False,False,False,11:08,2ND,15,0.00,,2025-11-13 21:45:30.755446
1241,data/frames/game_6/frame_001241.jpg,11:08,2ND,15,False,False,False,11:08,2ND,15,0.00,,2025-11-13 21:45:30.755446
1242,data/frames/game_6/frame_001242.jpg,11:08,2ND,14,False,False,False,11:08,2ND,14,0.00,,2025-11-13 21:45:30.755446
1243,data/frames/game_6/frame_001243.jpg,11:08,2ND,14,True,False,False,01:08,2ND,14,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1244,data/frames/game_6/frame_001244.jpg,11:08,2ND,13,False,False,False,11:08,2ND,13,0.00,,2025-11-13 21:45:30.755446
1245,data/frames/game_6/frame_001245.jpg,11:08,2ND,13,False,False,False,11:08,2ND,13,0.00,,2025-11-13 21:45:30.755446
1246,data/frames/game_6/frame_001246.jpg,11:08,2ND,12,False,False,False,11:08,2ND,12,0.00,,2025-11-13 21:45:30.755446
1247,data/frames/game_6/frame_001247.jpg,11:08,2ND,12,False,False,False,11:08,2ND,12,0.00,,2025-11-13 21:45:30.755446
1248,data/frames/game_6/frame_001248.jpg,11:07,2ND,40,False,False,False,11:07,2ND,40,0.00,,2025-11-13 21:45:30.755446
1249,data/frames/game_6/frame_001249.jpg,11:07,2ND,40,False,False,False,11:07,2ND,40,0.00,,2025-11-13 21:45:30.755446
1250,data/frames/game_6/frame_001250.jpg,11:06,2ND,40,False,False,False,11:06,2ND,40,0.00,,2025-11-13 21:45:30.755446
1251,data/frames/game_6/frame_001251.jpg,11:06,2ND,40,False,False,False,11:06,2ND,40,0.00,,2025-11-13 21:45:30.755446
1252,data/frames/game_6/frame_001252.jpg,11:05,2ND,40,False,False,False,11:05,2ND,40,0.00,,2025-11-13 21:45:30.755446
1253,data/frames/game_6/frame_001253.jpg,11:05,2ND,40,False,False,False,11:05,2ND,40,0.00,,2025-11-13 21:45:30.755446
1254,data/frames/game_6/frame_001254.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1255,data/frames/game_6/frame_001255.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1256,data/frames/game_6/frame_001256.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1257,data/frames/game_6/frame_001257.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1258,data/frames/game_6/frame_001258.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1259,data/frames/game_6/frame_001259.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1260,data/frames/game_6/frame_001260.jpg,11:04,2ND,39,False,False,False,11:04,2ND,39,0.00,,2025-11-13 21:45:30.755446
1261,data/frames/game_6/frame_001261.jpg,11:04,2ND,39,False,False,False,11:04,2ND,39,0.00,,2025-11-13 21:45:30.755446
1262,data/frames/game_6/frame_001262.jpg,11:04,2ND,38,False,False,False,11:04,2ND,38,0.00,,2025-11-13 21:45:30.755446
1263,data/frames/game_6/frame_001263.jpg,11:04,2ND,38,False,False,False,11:04,2ND,38,0.00,,2025-11-13 21:45:30.755446
1264,data/frames/game_6/frame_001264.jpg,11:04,2ND,37,False,False,False,11:04,2ND,37,0.00,,2025-11-13 21:45:30.755446
1265,data/frames/game_6/frame_001265.jpg,11:04,2ND,37,False,False,False,11:04,2ND,37,0.00,,2025-11-13 21:45:30.755446
1266,data/frames/game_6/frame_001266.jpg,11:04,2ND,36,False,False,False,11:04,2ND,36,0.00,,2025-11-13 21:45:30.755446
1267,data/frames/game_6/frame_001267.jpg,11:04,2ND,36,False,False,False,11:04,2ND,36,0.00,,2025-11-13 21:45:30.755446
1268,data/frames/game_6/frame_001268.jpg,11:04,2ND,35,False,False,False,11:04,2ND,35,0.00,,2025-11-13 21:45:30.755446
1269,data/frames/game_6/frame_001269.jpg,11:04,2ND,35,False,False,False,11:04,2ND,35,0.00,,2025-11-13 21:45:30.755446
1270,data/frames/game_6/frame_001270.jpg,11:04,2ND,34,False,False,False,11:04,2ND,34,0.00,,2025-11-13 21:45:30.755446
1271,data/frames/game_6/frame_001271.jpg,11:04,2ND,34,False,False,False,11:04,2ND,34,0.00,,2025-11-13 21:45:30.755446
1272,data/frames/game_6/frame_001272.jpg,11:04,2ND,33,False,False,False,11:04,2ND,33,0.00,,2025-11-13 21:45:30.755446
1273,data/frames/game_6/frame_001273.jpg,11:04,2ND,33,False,False,False,11:04,2ND,33,0.00,,2025-11-13 21:45:30.755446
1274,data/frames/game_6/frame_001274.jpg,11:04,2ND,32,False,False,False,11:04,2ND,32,0.00,,2025-11-13 21:45:30.755446
1275,data/frames/game_6/frame_001275.jpg,11:04,2ND,32,False,False,False,11:04,2ND,32,0.00,,2025-11-13 21:45:30.755446
1276,data/frames/game_6/frame_001276.jpg,11:04,2ND,31,False,False,False,11:04,2ND,31,0.00,,2025-11-13 21:45:30.755446
1277,data/frames/game_6/frame_001277.jpg,11:04,2ND,31,False,False,False,11:04,2ND,31,0.00,,2025-11-13 21:45:30.755446
1278,data/frames/game_6/frame_001278.jpg,11:04,2ND,30,False,False,False,11:04,2ND,30,0.00,,2025-11-13 21:45:30.755446
1279,data/frames/game_6/frame_001279.jpg,11:04,2ND,30,False,False,False,11:04,2ND,30,0.00,,2025-11-13 21:45:30.755446
1280,data/frames/game_6/frame_001280.jpg,11:04,2ND,29,False,False,False,11:04,2ND,29,0.00,,2025-11-13 21:45:30.755446
1281,data/frames/game_6/frame_001281.jpg,11:04,2ND,29,False,False,False,11:04,2ND,29,0.00,,2025-11-13 21:45:30.755446
1282,data/frames/game_6/frame_001282.jpg,11:04,2ND,28,False,False,False,11:04,2ND,28,0.00,,2025-11-13 21:45:30.755446
1283,data/frames/game_6/frame_001283.jpg,11:04,2ND,28,False,False,False,11:04,2ND,28,0.00,,2025-11-13 21:45:30.755446
1284,data/frames/game_6/frame_001284.jpg,11:04,2ND,27,False,False,False,11:04,2ND,27,0.00,,2025-11-13 21:45:30.755446
1285,data/frames/game_6/frame_001285.jpg,11:04,2ND,27,False,False,False,11:04,2ND,27,0.00,,2025-11-13 21:45:30.755446
1286,data/frames/game_6/frame_001286.jpg,11:04,2ND,26,False,False,False,11:04,2ND,26,0.00,,2025-11-13 21:45:30.755446
1287,data/frames/game_6/frame_001287.jpg,11:04,2ND,26,False,False,False,11:04,2ND,26,0.00,,2025-11-13 21:45:30.755446
1288,data/frames/game_6/frame_001288.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1289,data/frames/game_6/frame_001289.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1290,data/frames/game_6/frame_001290.jpg,11:04,2ND,24,False,False,False,11:04,2ND,24,0.00,,2025-11-13 21:45:30.755446
1291,data/frames/game_6/frame_001291.jpg,11:04,2ND,24,False,False,False,11:04,2ND,24,0.00,,2025-11-13 21:45:30.755446
1292,data/frames/game_6/frame_001292.jpg,11:04,2ND,23,False,False,False,11:04,2ND,23,0.00,,2025-11-13 21:45:30.755446
1293,data/frames/game_6/frame_001293.jpg,11:04,2ND,23,False,False,False,11:04,2ND,23,0.00,,2025-11-13 21:45:30.755446
1294,data/frames/game_6/frame_001294.jpg,11:04,2ND,22,False,False,False,11:04,2ND,22,0.00,,2025-11-13 21:45:30.755446
1295,data/frames/game_6/frame_001295.jpg,11:04,2ND,22,False,False,False,11:04,2ND,22,0.00,,2025-11-13 21:45:30.755446
1296,data/frames/game_6/frame_001296.jpg,11:04,2ND,21,False,False,False,11:04,2ND,21,0.00,,2025-11-13 21:45:30.755446
1297,data/frames/game_6/frame_001297.jpg,11:04,2ND,21,False,False,False,11:04,2ND,21,0.00,,2025-11-13 21:45:30.755446
1298,data/frames/game_6/frame_001298.jpg,11:04,2ND,20,False,False,False,11:04,2ND,20,0.00,,2025-11-13 21:45:30.755446
1299,data/frames/game_6/frame_001299.jpg,11:04,2ND,20,False,False,False,11:04,2ND,20,0.00,,2025-11-13 21:45:30.755446
1300,data/frames/game_6/frame_001300.jpg,11:04,2ND,19,False,False,False,11:04,2ND,19,0.00,,2025-11-13 21:45:30.755446
1301,data/frames/game_6/frame_001301.jpg,11:04,2ND,19,False,False,False,11:04,2ND,19,0.00,,2025-11-13 21:45:30.755446
1302,data/frames/game_6/frame_001302.jpg,11:04,2ND,18,False,False,False,11:04,2ND,18,0.00,,2025-11-13 21:45:30.755446
1303,data/frames/game_6/frame_001303.jpg,11:04,2ND,18,False,False,False,11:04,2ND,18,0.00,,2025-11-13 21:45:30.755446
1304,data/frames/game_6/frame_001304.jpg,11:04,2ND,17,False,False,False,11:04,2ND,17,0.00,,2025-11-13 21:45:30.755446
1305,data/frames/game_6/frame_001305.jpg,11:04,2ND,17,False,False,False,11:04,2ND,17,0.00,,2025-11-13 21:45:30.755446
1306,data/frames/game_6/frame_001306.jpg,11:04,2ND,16,False,False,False,11:04,2ND,16,0.00,,2025-11-13 21:45:30.755446
1307,data/frames/game_6/frame_001307.jpg,11:04,2ND,16,False,False,False,11:04,2ND,16,0.00,,2025-11-13 21:45:30.755446
1308,data/frames/game_6/frame_001308.jpg,11:04,2ND,15,False,False,False,11:04,2ND,15,0.00,,2025-11-13 21:45:30.755446
1309,data/frames/game_6/frame_001309.jpg,11:04,2ND,15,False,False,False,11:04,2ND,15,0.00,,2025-11-13 21:45:30.755446
1310,data/frames/game_6/frame_001310.jpg,11:04,2ND,14,False,False,False,11:04,2ND,14,0.00,,2025-11-13 21:45:30.755446
1311,data/frames/game_6/frame_001311.jpg,11:04,2ND,14,False,False,False,11:04,2ND,14,0.00,,2025-11-13 21:45:30.755446
1312,data/frames/game_6/frame_001312.jpg,11:04,2ND,13,False,False,False,11:04,2ND,13,0.00,,2025-11-13 21:45:30.755446
1313,data/frames/game_6/frame_001313.jpg,11:04,2ND,13,False,False,False,11:04,2ND,13,0.00,,2025-11-13 21:45:30.755446
1314,data/frames/game_6/frame_001314.jpg,11:04,2ND,12,False,False,False,11:04,2ND,12,0.00,,2025-11-13 21:45:30.755446
1315,data/frames/game_6/frame_001315.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1316,data/frames/game_6/frame_001316.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1317,data/frames/game_6/frame_001317.jpg,11:03,2ND,40,False,False,False,11:03,2ND,40,0.00,,2025-11-13 21:45:30.755446
1318,data/frames/game_6/frame_001318.jpg,11:03,2ND,40,False,False,False,11:03,2ND,40,0.00,,2025-11-13 21:45:30.755446
1319,data/frames/game_6/frame_001319.jpg,11:03,2ND,40,False,False,False,11:03,2ND,40,0.00,,2025-11-13 21:45:30.755446
1320,data/frames/game_6/frame_001320.jpg,11:03,2ND,40,False,False,False,11:03,2ND,40,0.00,,2025-11-13 21:45:30.755446
1321,data/frames/game_6/frame_001321.jpg,11:03,2ND,40,False,False,False,11:03,2ND,40,0.00,,2025-11-13 21:45:30.755446
1322,data/frames/game_6/frame_001322.jpg,11:03,2ND,40,False,False,False,11:03,2ND,40,0.00,,2025-11-13 21:45:30.755446
1323,data/frames/game_6/frame_001323.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1324,data/frames/game_6/frame_001324.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1325,data/frames/game_6/frame_001325.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1326,data/frames/game_6/frame_001326.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1327,data/frames/game_6/frame_001327.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1328,data/frames/game_6/frame_001328.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1329,data/frames/game_6/frame_001329.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1330,data/frames/game_6/frame_001330.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1331,data/frames/game_6/frame_001331.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1332,data/frames/game_6/frame_001332.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1333,data/frames/game_6/frame_001333.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1334,data/frames/game_6/frame_001334.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1335,data/frames/game_6/frame_001335.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1336,data/frames/game_6/frame_001336.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1337,data/frames/game_6/frame_001337.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1338,data/frames/game_6/frame_001338.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1339,data/frames/game_6/frame_001339.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1340,data/frames/game_6/frame_001340.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1341,data/frames/game_6/frame_001341.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1342,data/frames/game_6/frame_001342.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1343,data/frames/game_6/frame_001343.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1344,data/frames/game_6/frame_001344.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1345,data/frames/game_6/frame_001345.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1346,data/frames/game_6/frame_001346.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1347,data/frames/game_6/frame_001347.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1348,data/frames/game_6/frame_001348.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1349,data/frames/game_6/frame_001349.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1350,data/frames/game_6/frame_001350.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1351,data/frames/game_6/frame_001351.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1352,data/frames/game_6/frame_001352.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1353,data/frames/game_6/frame_001353.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1354,data/frames/game_6/frame_001354.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1355,data/frames/game_6/frame_001355.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1356,data/frames/game_6/frame_001356.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1357,data/frames/game_6/frame_001357.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1358,data/frames/game_6/frame_001358.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1359,data/frames/game_6/frame_001359.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1360,data/frames/game_6/frame_001360.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1361,data/frames/game_6/frame_001361.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1362,data/frames/game_6/frame_001362.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1363,data/frames/game_6/frame_001363.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1364,data/frames/game_6/frame_001364.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1365,data/frames/game_6/frame_001365.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1366,data/frames/game_6/frame_001366.jpg,11:03,2ND,25,False,False,False,11:03,2ND,25,0.00,,2025-11-13 21:45:30.755446
1367,data/frames/game_6/frame_001367.jpg,11:03,2ND,25,True,False,False,01:03,2ND,25,0.90,anomaly_correction,2025-11-13 21:45:30.755446
1368,data/frames/game_6/frame_001368.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1369,data/frames/game_6/frame_001369.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1370,data/frames/game_6/frame_001370.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1371,data/frames/game_6/frame_001371.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1372,data/frames/game_6/frame_001372.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1373,data/frames/game_6/frame_001373.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1374,data/frames/game_6/frame_001374.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1375,data/frames/game_6/frame_001375.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1376,data/frames/game_6/frame_001376.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1377,data/frames/game_6/frame_001377.jpg,11:04,2ND,25,False,False,False,11:04,2ND,25,0.00,,2025-11-13 21:45:30.755446
1378,data/frames/game_6/frame_001378.jpg,11:04,2ND,24,False,False,False,11:04,2ND,24,0.00,,2025-11-13 21:45:30.755446
1379,data/frames/game_6/frame_001379.jpg,11:04,2ND,24,False,False,False,11:04,2ND,24,0.00,,2025-11-13 21:45:30.755446
1380,data/frames/game_6/frame_001380.jpg,11:04,2ND,23,False,False,False,11:04,2ND,23,0.00,,2025-11-13 21:45:30.755446
1381,data/frames/game_6/frame_001381.jpg,11:04,2ND,23,False,False,False,11:04,2ND,23,0.00,,2025-11-13 21:45:30.755446
1382,data/frames/game_6/frame_001382.jpg,11:04,2ND,22,False,False,False,11:04,2ND,22,0.00,,2025-11-13 21:45:30.755446
1383,data/frames/game_6/frame_001383.jpg,11:04,2ND,22,False,False,False,11:04,2ND,22,0.00,,2025-11-13 21:45:30.755446
1384,data/frames/game_6/frame_001384.jpg,11:04,2ND,21,False,False,False,11:04,2ND,21,0.00,,2025-11-13 21:45:30.755446
1385,data/frames/game_6/frame_001385.jpg,11:04,2ND,21,False,False,False,11:04,2ND,21,0.00,,2025-11-13 21:45:30.755446
1386,data/frames/game_6/frame_001386.jpg,11:04,2ND,20,False,False,False,11:04,2ND,20,0.00,,2025-11-13 21:45:30.755446
1387,data/frames/game_6/frame_001387.jpg,11:04,2ND,20,False,False,False,11:04,2ND,20,0.00,,2025-11-13 21:45:30.755446
1388,data/frames/game_6/frame_001388.jpg,11:04,2ND,19,False,False,False,11:04,2ND,19,0.00,,2025-11-13 21:45:30.755446
1389,data/frames/game_6/frame_001389.jpg,11:04,2ND,19,False,False,False,11:04,2ND,19,0.00,,2025-11-13 21:45:30.755446
1390,data/frames/game_6/frame_001390.jpg,11:04,2ND,18,False,False,False,11:04,2ND,18,0.00,,2025-11-13 21:45:30.755446
1391,data/frames/game_6/frame_001391.jpg,11:04,2ND,18,False,False,False,11:04,2ND,18,0.00,,2025-11-13 21:45:30.755446
1392,data/frames/game_6/frame_001392.jpg,11:04,2ND,17,False,False,False,11:04,2ND,17,0.00,,2025-11-13 21:45:30.755446
1393,data/frames/game_6/frame_001393.jpg,11:04,2ND,17,False,False,False,11:04,2ND,17,0.00,,2025-11-13 21:45:30.755446
1394,data/frames/game_6/frame_001394.jpg,11:04,2ND,16,False,False,False,11:04,2ND,16,0.00,,2025-11-13 21:45:30.755446
1395,data/frames/game_6/frame_001395.jpg,11:04,2ND,16,False,False,False,11:04,2ND,16,0.00,,2025-11-13 21:45:30.755446
1396,data/frames/game_6/frame_001396.jpg,11:04,2ND,15,False,False,False,11:04,2ND,15,0.00,,2025-11-13 21:45:30.755446
1397,data/frames/game_6/frame_001397.jpg,11:04,2ND,15,False,False,False,11:04,2ND,15,0.00,,2025-11-13 21:45:30.755446
1398,data/frames/game_6/frame_001398.jpg,11:04,2ND,14,False,False,False,11:04,2ND,14,0.00,,2025-11-13 21:45:30.755446
1399,data/frames/game_6/frame_001399.jpg,11:04,2ND,14,False,False,False,11:04,2ND,14,0.00,,2025-11-13 21:45:30.755446
1400,data/frames/game_6/frame_001400.jpg,11:04,2ND,13,False,False,False,11:04,2ND,13,0.00,,2025-11-13 21:45:30.755446
1401,data/frames/game_6/frame_001401.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1402,data/frames/game_6/frame_001402.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1403,data/frames/game_6/frame_001403.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1404,data/frames/game_6/frame_001404.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1405,data/frames/game_6/frame_001405.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1406,data/frames/game_6/frame_001406.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1407,data/frames/game_6/frame_001407.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1408,data/frames/game_6/frame_001408.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1409,data/frames/game_6/frame_001409.jpg,11:04,2ND,40,False,False,False,11:04,2ND,40,0.00,,2025-11-13 21:45:30.755446
1410,data/frames/game_6/frame_001410.jpg,11:03,2ND,40,False,False,False,11:03,2ND,40,0.00,,2025-11-13 21:45:30.755446
1411,data/frames/game_6/frame_001411.jpg,11:03,2ND,40,False,False,False,11:03,2ND,40,0.00,,2025-11-13 21:45:30.755446
1412,data/frames/game_6/frame_001412.jpg,11:02,2ND,40,False,False,False,11:02,2ND,40,0.00,,2025-11-13 21:45:30.755446
1413,data/frames/game_6/frame_001413.jpg,11:02,2ND,40,False,False,False,11:02,2ND,40,0.00,,2025-11-13 21:45:30.755446
1414,data/frames/game_6/frame_001414.jpg,11:01,2ND,39,False,False,False,11:01,2ND,39,0.00,,2025-11-13 21:45:30.755446
1415,data/frames/game_6/frame_001415.jpg,11:01,2ND,39,False,False,False,11:01,2ND,39,0.00,,2025-11-13 21:45:30.755446
1416,data/frames/game_6/frame_001416.jpg,11:00,2ND,38,False,False,False,11:00,2ND,38,0.00,,2025-11-13 21:45:30.755446
1417,data/frames/game_6/frame_001417.jpg,11:00,2ND,38,False,False,False,11:00,2ND,38,0.00,,2025-11-13 21:45:30.755446
1418,data/frames/game_6/frame_001418.jpg,10:59,2ND,37,False,False,False,10:59,2ND,37,0.00,,2025-11-13 21:45:30.755446
1419,data/frames/game_6/frame_001419.jpg,10:59,2ND,37,False,False,False,10:59,2ND,37,0.00,,2025-11-13 21:45:30.755446
1420,data/frames/game_6/frame_001420.jpg,10:58,2ND,36,False,False,False,10:58,2ND,36,0.00,,2025-11-13 21:45:30.755446
1421,data/frames/game_6/frame_001421.jpg,10:58,2ND,36,False,False,False,10:58,2ND,36,0.00,,2025-11-13 21:45:30.755446
1422,data/frames/game_6/frame_001422.jpg,10:57,2ND,35,False,False,False,10:57,2ND,35,0.00,,2025-11-13 21:45:30.755446
1423,data/frames/game_6/frame_001423.jpg,10:57,2ND,35,False,False,False,10:57,2ND,35,0.00,,2025-11-13 21:45:30.755446
